"ZIP5","Electric","Total_Cars","Median_Household_Income","White_perc","BachOrHigher_perc","Zillow_Home_Value_Index","Total_Population","ZIP3","ev_perc","non_white","car_density","maj_white"
95382,241,27144,80571,53.6,32.7,478725.58,37296,"953",0.887857353374595,46.4,727.799227799228,1
95363,172,22938,83458,23.6,15.6,483524.36,29364,"953",0.74984741477025,76.4,781.160604822231,0
90057,131,18266,43796,7,24.1,549913.72,47604,"900",0.717179459104347,93,383.707251491471,0
93553,5,1522,59805,74.4,35.7,398936.63,1056,"935",0.328515111695138,25.6,1441.28787878788,1
91766,378,51546,67756,7.4,18,591596.77,71380,"917",0.733325573274357,92.6,722.135051835248,0
90260,183,23635,76236,15.7,22.2,746591.39,33794,"902",0.774275438967633,84.3,699.384506125348,0
95437,71,13518,54221,70.3,24.4,503761.35,15903,"954",0.525225625092469,29.7,850.028296547821,1
94565,601,74589,83703,17.5,19.6,559358.26,100700,"945",0.805748836959874,82.5,740.705064548163,0
93453,24,2647,68029,77,40.1,664705.28,2449,"934",0.906686815262561,23,1080.84932625561,1
90247,252,33789,65598,6.1,23.6,693012.17,48646,"902",0.74580484773151,93.9,694.589483205197,0
95827,129,18198,70485,47,23.9,442954.64,21241,"958",0.708869106495219,53,856.739324890542,0
95946,72,9222,74141,84.8,33.3,499411.58,9086,"959",0.780741704619388,15.2,1014.96808276469,1
93544,5,910,73409,49.2,7.4,395558.25,1511,"935",0.54945054945055,50.8,602.250165453342,0
92346,320,43081,74569,25.6,24,512670.88,60133,"923",0.742786843388036,74.4,716.428583307003,0
90045,1122,127202,115943,49.4,60.1,1408392.6,41411,"900",0.882061602804987,50.6,3071.69592620318,0
92530,299,43614,70714,29,16,516149.26,58927,"925",0.685559682670702,71,740.136100599046,0
94533,456,58717,79259,24.1,21.5,512088.01,79665,"945",0.776606434252431,75.9,737.048892236239,0
91733,192,30765,59375,2.4,11.6,667232.82,43978,"917",0.624085811799122,97.6,699.554322615853,0
95366,129,15164,93469,63.4,24.7,632342.9,18462,"953",0.850699024004221,36.6,821.362799263352,1
95821,175,25430,51188,52,28.8,463958.05,37473,"958",0.688163586315376,48,678.621941130948,1
93446,294,39059,81707,63.2,26.9,682770.89,46048,"934",0.752707442586856,36.8,848.223592772759,1
95826,198,26724,71647,45.4,34.7,451777.2,40847,"958",0.740907049842838,54.6,654.246333880089,0
90745,335,44348,93759,7.5,29,695228.18,58327,"907",0.755389194552178,92.5,760.333979117733,0
91910,518,62274,77005,20.3,26.1,738941.42,76291,"919",0.831807817066513,79.7,816.269284712483,0
90640,288,44743,66460,6.1,20.2,718521.46,62941,"906",0.64367610575956,93.9,710.872086557252,0
92342,30,4995,81861,51.8,16.6,359546.41,6347,"923",0.600600600600601,48.2,786.985977627225,1
95928,187,25341,60750,72.3,40.8,453826.84,38594,"959",0.737934572432027,27.7,656.604653573094,1
90242,203,30118,75005,11.4,22.2,724109.36,43002,"902",0.674015538880404,88.6,700.386028556811,0
95949,125,18873,88730,84.3,33.6,527133.23,21240,"959",0.66232183542627,15.7,888.559322033898,1
95713,54,7662,90413,79.4,27.2,474623.95,9869,"957",0.704776820673453,20.6,776.370452933428,1
93653,5,949,103194,82.6,30.1,429742.81,1370,"936",0.526870389884089,17.4,692.700729927007,1
95202,20,4453,16976,16.8,17.6,327191.33,5976,"952",0.44913541432742,83.2,745.147255689424,0
92102,236,29585,59586,25.3,28.1,643828.23,40083,"921",0.797701537941524,74.7,738.093456078637,0
95547,10,1319,60000,87.1,13.9,444936.34,1179,"955",0.758150113722517,12.9,1118.74469889737,1
95605,81,14094,62654,37.1,21,390977.19,14328,"956",0.574712643678161,62.9,983.668341708543,0
92020,337,43679,64691,59.2,26.1,727190.52,60222,"920",0.771537809931546,40.8,725.299724353226,1
95122,330,42115,90984,3.8,16.6,911168.09,54100,"951",0.783568799715066,96.2,778.465804066543,0
91763,194,29573,67853,11.4,17.3,605205.1,37821,"917",0.656003787238359,88.6,781.920097300442,0
95620,137,18866,84891,51.3,21.8,564046.51,21494,"956",0.726174069755115,48.7,877.73332092677,1
92557,247,39092,79833,19.7,19.4,518802.96,54225,"925",0.631842832293052,80.3,720.922083909636,0
92536,13,2876,65509,72.6,26.4,539347.97,2401,"925",0.45201668984701,27.4,1197.83423573511,1
95667,205,33769,78221,83.3,29.7,501445.53,35343,"956",0.607065651929284,16.7,955.465014288544,1
95116,257,35487,76339,7.7,19.2,859018.2,52245,"951",0.724208865218249,92.3,679.242032730405,0
94601,198,31842,54972,10.7,21.6,618638.32,52950,"946",0.621820237422272,89.3,601.359773371105,0
92339,5,916,77649,76.6,32.8,354676.14,1146,"923",0.545851528384279,23.4,799.301919720768,1
94520,197,29520,71846,30.3,28.6,593394.25,36107,"945",0.667344173441734,69.7,817.570000276955,0
94585,156,23728,86000,25,20.4,524549.81,29560,"945",0.657451112609575,75,802.706359945873,0
90605,219,31295,83667,13.7,20.6,702361.35,42600,"906",0.699792299089311,86.3,734.62441314554,0
92313,65,9897,76791,39.1,27.3,528064.12,13079,"923",0.656764676164494,60.9,756.709228534292,0
95407,215,33781,75542,31.9,17.6,600287.58,41575,"954",0.636452443681359,68.1,812.531569452796,0
92505,239,36117,72721,21.2,20,562946.54,52807,"925",0.661738239610156,78.8,683.943416592497,0
91352,242,36858,65085,21.3,17.8,741700.73,45900,"913",0.656573878126865,78.7,803.006535947712,0
94511,8,1745,80227,67.6,19,651124.84,2119,"945",0.458452722063037,32.4,823.501651722511,1
92083,215,29205,73204,26.6,18.5,688463.77,38875,"920",0.736175312446499,73.4,751.254019292605,0
92399,308,43146,76311,54.9,25.3,534110.12,55016,"923",0.713855282065545,45.1,784.244583393922,1
90706,343,54476,70236,13.4,18.7,702448.75,79070,"907",0.629635068654086,86.6,688.959150120147,0
93265,19,3604,82821,73.8,41.5,397670.26,3308,"932",0.527192008879023,26.2,1089.48004836759,1
91768,124,23303,64820,13.3,12.7,580436.71,36706,"917",0.532120327854783,86.7,634.855337002125,0
91767,211,35576,70039,12.8,20.3,600190.08,50563,"917",0.59309646953002,87.2,703.597492237407,0
95638,16,2176,98198,67.9,23,733966.47,2196,"956",0.735294117647059,32.1,990.892531876138,1
95209,237,31880,88809,25,20,475404.89,45150,"952",0.743412797992472,75,706.09080841639,0
95977,5,1453,68103,72.4,15.2,461620.89,1662,"959",0.344115622849277,27.6,874.24789410349,1
93907,128,20275,88540,30,22.1,763491.79,24667,"939",0.631319358816276,70,821.948352049297,0
90650,471,74672,83217,10.9,20.1,659810.34,103427,"906",0.630758517248768,89.1,721.977820105002,0
96120,6,974,75500,51.4,29.4,479742.36,1061,"961",0.616016427104723,48.6,918.001885014138,1
93041,84,15371,67334,32.9,19.7,550322.97,23210,"930",0.546483638019647,67.1,662.257647565704,0
95321,40,4719,59664,83.2,28.5,398606.04,3922,"953",0.847637211273575,16.8,1203.21264660887,1
92234,267,40523,56671,30.6,24.1,474182.78,51836,"922",0.658885077610246,69.4,781.753993363685,0
91746,133,24088,79042,3.2,14,651925.73,29525,"917",0.552142145466622,96.8,815.850973751058,0
92407,288,46196,76743,16.6,17,502487.92,68662,"924",0.623430600051953,83.4,672.803006029536,0
95449,12,1630,64688,55.1,20.9,507083.98,1460,"954",0.736196319018405,44.9,1116.43835616438,1
93312,290,42740,102677,54.6,32.1,424701.27,57625,"933",0.678521291530182,45.4,741.691973969631,1
95703,11,1815,88882,83.4,36.8,532707.31,1993,"957",0.606060606060606,16.6,910.687405920723,1
92382,25,4300,72331,68.6,29.7,375610,4323,"923",0.581395348837209,31.4,994.679620633819,1
92504,279,45171,73153,29.9,19.5,541526.1,58173,"925",0.617652918908149,70.1,776.494249909752,0
95626,27,5050,87941,67,15.1,460653.18,5978,"956",0.534653465346535,33,844.764135162262,1
91706,321,57498,72737,3.2,13.3,626189.57,73652,"917",0.558280288010018,96.8,780.671264867213,0
95355,297,43875,72349,50.6,22.1,459159.72,59597,"953",0.676923076923077,49.4,736.194774904777,1
90040,75,10563,56948,2.6,11.8,609185.61,11844,"900",0.710025560920193,97.4,891.843971631206,0
92086,5,1595,48750,65.4,28,484873.3,1306,"920",0.313479623824451,34.6,1221.28637059724,1
95573,7,1681,82614,79.8,27.1,308675.64,1342,"955",0.416418798334325,20.2,1252.60804769001,1
94589,145,24175,76554,14.5,21.3,500005.29,31033,"945",0.599793174767322,85.5,779.009441562208,0
92256,16,2949,42552,65.5,19.5,322136.94,3159,"922",0.542556798914886,34.5,933.5232668566,1
93455,264,37834,99418,52.2,29.8,621799.79,44091,"934",0.697785061056193,47.8,858.088952393913,1
95076,441,67317,81318,22.1,18.1,795217.93,85739,"950",0.655109407727617,77.9,785.138618365038,0
95610,178,32470,68868,69,24,480134.14,45792,"956",0.548198336926394,31,709.075821104123,1
92582,85,15113,78812,27.7,15.3,479548.18,20580,"925",0.562429696287964,72.3,734.353741496599,0
92377,115,18226,100625,16.3,21.2,586075.31,20201,"923",0.630966750795567,83.7,902.232562744418,0
93440,12,1635,67418,51.2,23.6,809033.33,1354,"934",0.73394495412844,48.8,1207.53323485968,1
95962,9,1293,65167,96.4,33.1,410794.51,1107,"959",0.696055684454756,3.59999999999999,1168.0216802168,1
95258,28,3802,117614,71.2,28.2,550534.94,4108,"952",0.736454497632825,28.8,925.511197663096,1
95426,9,1988,74457,99.9,23.2,300569.45,1362,"954",0.45271629778672,0.0999999999999943,1459.61820851689,1
92325,38,7957,64549,68.6,29.1,379380.41,8347,"923",0.477566922206862,31.4,953.276626332814,1
95540,48,12116,54020,72,21.5,380917.2,14989,"955",0.396170353251898,28,808.326105810928,1
95685,34,5026,56469,83.6,28.4,474512.83,4814,"956",0.676482292081178,16.4,1044.03822185293,1
95316,32,5909,93569,65.2,17.6,499754.61,7832,"953",0.541546793027585,34.8,754.468845760981,1
93614,48,9928,76963,75.6,29.3,397827.8,11951,"936",0.48348106365834,24.4,830.72546230441,1
92105,264,47191,51868,13.6,18.9,607843,73085,"921",0.559428704625882,86.4,645.700212081823,0
95623,24,4400,81141,80.2,24,535243.83,4411,"956",0.545454545454546,19.8,997.506234413965,1
95615,6,794,63117,52.1,36.2,582549.88,1062,"956",0.755667506297229,47.9,747.645951035782,1
90006,144,28433,41068,4.9,20.4,752290.17,57136,"900",0.506453768508423,95.1,497.637216465976,0
93625,43,6566,63527,20.1,24.5,408375.1,8273,"936",0.654888821200122,79.9,793.666142874411,0
92040,217,35466,88820,70,23.7,713183.19,45371,"920",0.611853606270795,30,781.688743911309,1
93955,163,24807,73866,30.6,24.3,719916.13,32979,"939",0.657072600475672,69.4,752.205949240426,0
91764,216,39961,65941,11.9,15.7,571173.28,56317,"917",0.540527013838493,88.1,709.572597972193,0
93291,289,44078,68388,31.1,23.4,392730.1,61418,"932",0.655655882753301,68.9,717.672343612622,0
95926,144,24265,54649,68.7,41.8,425430.9,43402,"959",0.593447352153307,31.3,559.075618635086,1
95501,81,17476,47074,66.1,29.1,367478.9,24007,"955",0.463492790112154,33.9,727.954346648894,1
93426,3,1081,105223,79.6,19.8,576083.42,1591,"934",0.277520814061055,20.4,679.446888749214,1
90606,126,23799,82377,8.1,17,667874.8,32583,"906",0.529434009832346,91.9,730.411564312678,0
91977,311,47500,76902,27.8,25.3,662671.81,65722,"919",0.654736842105263,72.2,722.741243419251,0
92337,159,29533,89965,9.4,17.3,553922.76,38079,"923",0.538380794365625,90.6,775.571837495733,0
95918,13,2189,72353,71.3,21.8,556985.94,1598,"959",0.59387848332572,28.7,1369.83729662078,1
95945,130,21995,54469,81.9,31.1,471803.64,27188,"959",0.591043418958854,18.1,808.996616154186,1
95220,33,6515,93333,64.3,19.6,719394.6,8251,"952",0.506523407521105,35.7,789.601260453278,1
93015,84,15146,74518,22.8,14.8,613411.63,18810,"930",0.55460187508253,77.2,805.209994683679,0
95820,142,24453,59933,33.1,25.5,383245.39,36224,"958",0.580705843863739,66.9,675.049690812721,0
92586,86,17656,50921,57.4,12.4,389230.7,20022,"925",0.487086542818305,42.6,881.829987014284,1
90047,218,34649,62399,2,18,648728.17,51494,"900",0.629166786920257,98,672.87450965161,0
95973,172,30034,80249,72.9,40.1,487588.15,38490,"959",0.572684291136712,27.1,780.30657313588,1
94509,251,49369,71905,27.1,17.7,545336.22,71669,"945",0.50841621260305,72.9,688.847339854051,0
96001,144,26264,61127,79.9,27.9,371317.77,34253,"960",0.548279013097776,20.1,766.764954894462,1
95482,149,28121,59349,56.2,22.4,452325.89,33744,"954",0.529853134668042,43.8,833.362968231389,1
95470,28,6062,72269,61.2,17,514795.25,5903,"954",0.46189376443418,38.8,1026.93545654752,1
95633,11,3084,69345,86,19,450855.48,3408,"956",0.356679636835279,14,904.929577464789,1
92707,245,42330,89455,7.6,15.4,693552.27,60478,"927",0.578785731159934,92.4,699.923939283706,0
95247,27,4872,58619,89.6,34.6,506112.29,3594,"952",0.554187192118227,10.4,1355.59265442404,1
93901,135,22546,78290,29.4,28.2,700526.71,29295,"939",0.598775836068482,70.6,769.619388974228,0
96073,22,4530,106888,87.4,40,536069.67,5377,"960",0.485651214128035,12.6,842.477217779431,1
92391,12,1794,75117,41.6,12.2,389880.29,1996,"923",0.668896321070234,58.4,898.797595190381,0
95551,8,1419,68125,68.3,41.6,425486.29,1794,"955",0.563777307963354,31.7,790.969899665552,1
93432,8,1423,97500,86.9,48.1,928265.46,1039,"934",0.5621925509487,13.1,1369.58614051973,1
91945,133,21833,71294,27.5,20.1,661909.21,27685,"919",0.609169605642834,72.5,788.621997471555,0
93561,125,25760,74949,70.1,27,387621.53,31281,"935",0.485248447204969,29.9,823.50308493974,1
95842,98,22193,56229,48.8,15.1,401256.56,34578,"958",0.441580678592349,51.2,641.824281334953,0
93552,143,31842,73074,14.1,13.3,463278.04,43118,"935",0.449092393693863,85.9,738.485087434482,0
95695,155,29385,73131,41.8,25.9,487368.47,40479,"956",0.527480006806194,58.2,725.931964722449,0
95310,9,2411,40069,86.6,17.5,385066.54,1431,"953",0.37328909166321,13.4,1684.8357791754,1
91932,99,18123,68917,32.6,23.4,776335.84,26375,"919",0.546267174308889,67.4,687.127962085308,0
93601,7,1746,66961,85.8,11.2,439141.66,1455,"936",0.400916380297824,14.2,1200,1
92344,83,17681,90560,27.9,14.6,469545.11,20768,"923",0.469430462077937,72.1,851.357858243451,0
93650,12,2829,38643,8.8,6.9,255241.84,2646,"936",0.424178154825027,91.2,1069.16099773243,0
95621,144,31065,68246,68.2,20.5,433047.12,42838,"956",0.463544181554804,31.8,725.173911013586,1
93301,47,11421,31992,34.1,17.1,281567.48,14004,"933",0.411522633744856,65.9,815.552699228792,0
93710,101,18229,55175,43.3,26.8,369627.26,33507,"937",0.554062208568764,56.7,544.035574656042,0
90063,158,41589,57026,2.7,11.6,624843.81,52954,"900",0.379908148789343,97.3,785.37976356838,0
95641,8,1682,46750,75,21.5,396264.15,1431,"956",0.475624256837099,25,1175.40181691125,1
92307,150,31478,69595,47,18.7,409649.44,40604,"923",0.476523286104581,53,775.24381834302,0
93560,87,16038,70119,42.3,17.9,368399.68,21195,"935",0.542461653572765,57.7,756.687898089172,0
95681,9,1188,66250,64.7,26.8,471260.81,1269,"956",0.757575757575758,35.3,936.170212765957,1
95340,131,25660,59034,36.6,25.3,374073.35,37584,"953",0.510522213561964,63.4,682.737335036186,0
95461,11,3969,70800,75.3,24.5,354397.32,3551,"954",0.277147896195515,24.7,1117.7133201915,1
95993,210,30016,78301,46.1,26.1,448777.36,37993,"959",0.699626865671642,53.9,790.040270576159,0
92282,3,902,42500,40.9,22.8,354709.04,1274,"922",0.332594235033259,59.1,708.006279434851,0
95228,40,5832,86132,77.6,19.3,515068.91,4571,"952",0.685871056241427,22.4,1275.8696127762,1
92021,296,50549,63395,56,20.9,681032.99,71006,"920",0.585570436606065,44,711.897586119483,1
92276,38,7084,56055,33.7,19.6,357250.21,8052,"922",0.536420101637493,66.3,879.781420765027,0
93722,351,59643,69214,21.8,22.3,365845.34,88116,"937",0.588501584427343,78.2,676.869127059785,0
95536,9,2740,62581,74.2,20.8,477991.62,3120,"955",0.328467153284672,25.8,878.205128205128,1
95323,6,1117,82130,57.8,20.7,594792.32,1489,"953",0.53715308863026,42.2,750.167897918066,1
93727,312,56431,65633,20.8,21.5,385715.39,79596,"937",0.55288759724265,79.2,708.967787325996,0
90007,98,16365,33222,15.1,25.9,904970.13,41270,"900",0.598838985640086,84.9,396.535013326872,0
95631,29,5945,89141,86.8,18.7,483706.4,6022,"956",0.48780487804878,13.2,987.21355031551,1
95673,48,12816,80633,64.1,13.5,416500.96,17332,"956",0.374531835205993,35.9,739.441495499654,1
95632,120,25919,81045,45.1,19.5,500425.37,31509,"956",0.462980824877503,54.9,822.59037100511,0
92359,23,6794,62891,45.7,23.9,472419.94,9587,"923",0.338534000588755,54.3,708.667987900282,0
94621,75,23516,47003,5.1,13.1,488022.51,35379,"946",0.318931791120939,94.9,664.688091805874,0
95336,181,37784,75766,44.4,14.9,519248.83,47294,"953",0.47903874655939,55.6,798.917410242314,0
92549,23,3520,72738,68,32.5,493393.85,2896,"925",0.653409090909091,32,1215.46961325967,1
92241,25,6123,36268,54.7,18.6,370923.57,7319,"922",0.408296586640536,45.3,836.589698046181,1
93445,22,5407,68671,47.8,16.5,609635.94,7061,"934",0.406879970408729,52.2,765.755558702733,0
91402,219,44839,51485,10.6,17.5,645662.09,68076,"914",0.488414103793573,89.4,658.660908396498,0
95938,24,4063,89118,80.3,34.9,590217.36,4030,"959",0.590696529657888,19.7,1008.18858560794,1
95326,37,8555,87806,60.4,21,506076.75,10254,"953",0.43249561659848,39.6,834.30856251219,1
91744,278,62429,80266,4.5,11.9,633777.89,81156,"917",0.445305867465441,95.5,769.246882547193,0
96067,43,8201,55053,87.1,30.2,408459.89,7518,"960",0.524326301670528,12.9,1090.84862995478,1
95828,236,49010,64423,17.2,15.7,427414.47,61730,"958",0.481534380738625,82.8,793.941357524704,0
95961,117,21486,67283,44.5,15.3,407045.72,31402,"959",0.544540631108629,55.5,684.223934781224,0
95528,2,951,75208,89.7,18.7,332896.49,1548,"955",0.210304942166141,10.3,614.341085271318,1
95709,24,4660,76644,89.5,32.5,503276.3,6495,"957",0.515021459227468,10.5,717.474980754426,1
92703,225,44041,71807,4.7,12.1,690581.07,64387,"927",0.51088758202584,95.3,684.004535076957,0
92392,210,43795,66908,24.6,11.7,414712.94,61014,"923",0.479506793012901,75.4,717.786081882847,0
93555,123,24925,73166,65.5,31.5,257893.65,33060,"935",0.493480441323972,34.5,753.932244404114,1
92059,12,2468,87486,17.4,15.6,1004783.11,1445,"920",0.486223662884927,82.6,1707.95847750865,0
92154,413,75014,74705,12.1,18,668559.2,85024,"921",0.550563894739649,87.9,882.268535942793,0
95204,92,20708,62366,33.3,18.5,365040.92,30135,"952",0.444272744832915,66.7,687.174381947901,0
93534,105,26321,46875,26.4,17.2,386365.47,43535,"935",0.398921013639299,73.6,604.594004823705,0
92395,142,30271,50223,29.2,14.6,381512.95,47416,"923",0.469095834296852,70.8,638.413193858613,0
96150,106,18331,68082,65.7,34.4,654682.05,29727,"961",0.57825541432546,34.3,616.644801022639,1
92284,82,18455,50353,63.5,18.3,367203.91,25832,"922",0.444324031427797,36.5,714.423970269433,1
93631,63,13368,72252,43.7,24.8,412874.44,16738,"936",0.471274685816876,56.3,798.661727804995,0
92701,141,31925,57796,7.2,11.5,577887.07,49008,"927",0.441660140955364,92.8,651.42425726412,0
90805,268,60861,57232,7.6,15.8,632154.49,96840,"908",0.440347677494619,92.4,628.469640644362,0
92551,87,23380,80287,8.4,15.2,486488.71,35421,"925",0.372112917023097,91.6,660.06041613732,0
92509,261,62271,81747,16.9,13.4,559329.93,80036,"925",0.41913571325336,83.1,778.03738317757,0
92408,55,11074,56683,13.5,19.2,425161.27,12169,"924",0.496658840527361,86.5,910.017256964418,0
93546,45,8728,78029,60.9,29.6,741800.21,8779,"935",0.515582034830431,39.1,994.190682310058,1
92372,16,4369,62542,56.2,17.1,422507.38,5701,"923",0.366216525520714,43.8,766.356779512366,1
92139,160,27297,80594,11.6,22.9,644316.45,35364,"921",0.586144997618786,88.4,771.886664404479,0
90301,165,30959,55111,4.4,17.3,640466.42,38500,"903",0.532962950999709,95.6,804.12987012987,0
95348,100,22411,53557,27.6,17.6,388305.42,34489,"953",0.446209450716166,72.4,649.801385949143,0
92545,123,30881,49458,40.9,15.3,421995.07,43440,"925",0.39830316375765,59.1,710.888581952118,0
93313,211,42621,92049,23,19.7,375654.93,61245,"933",0.495061120105112,77,695.909870193485,0
93436,193,40177,67941,34.4,16.3,508505.58,56165,"934",0.48037434352988,65.6,715.338734087065,0
91340,113,26273,67638,3.4,13.6,661529.58,35918,"913",0.430099341529327,96.6,731.471685505874,0
95361,140,28447,79423,63.8,24.2,516038.01,34725,"953",0.492143284001828,36.2,819.208063354932,1
95240,153,35332,62268,36.4,18.5,444960.16,49623,"952",0.433035208875807,63.6,712.008544424964,0
95684,10,2758,67891,75.7,33.4,457189.26,2820,"956",0.362581580855693,24.3,978.014184397163,1
93651,3,1617,93310,52.2,24.3,515459.29,1802,"936",0.185528756957328,47.8,897.336293007769,1
95701,4,926,87625,92.2,36.2,443743.61,1049,"957",0.431965442764579,7.8,882.745471877979,1
92394,102,24333,68767,16.5,12.7,397279.42,39540,"923",0.419183824435951,83.5,615.402124430956,0
95207,140,31988,61167,23.8,19.9,397201.77,52154,"952",0.437664124046517,76.2,613.337423783411,0
93545,7,2000,35574,38.4,20.9,326572.32,1629,"935",0.35,61.6,1227.74708410068,0
93635,139,37557,68770,19.7,11,432236.8,46606,"936",0.370104108421865,80.3,805.840449727503,0
91962,11,2481,138775,65,46.3,602340.54,2507,"919",0.443369609028618,35,989.629038691663,1
95350,178,37592,62105,46,19.7,394842.33,55097,"953",0.473505001064056,54,682.2876018658,0
92308,126,31802,57265,47.9,17.6,378663.91,43079,"923",0.39620149676121,52.1,738.225121288795,0
92285,4,1656,35732,76.5,17.9,256382.15,2699,"922",0.241545893719807,23.5,613.560577991849,1
92277,42,12823,47049,50.4,23.2,259374.54,26666,"922",0.327536457927162,49.6,480.874521863047,1
95367,85,19117,75968,30,16.2,443072.89,25037,"953",0.444630433645446,70,763.549946079802,0
95815,64,16686,45929,31.1,14.7,333702.25,26211,"958",0.38355507611171,68.9,636.602952958681,0
95380,131,31476,53825,38.4,16,407308.25,45576,"953",0.416190113102046,61.6,690.626645602949,0
93060,117,26440,69133,17.4,14.1,612264.21,34583,"930",0.442511346444781,82.6,764.537489517971,0
92315,25,5982,67547,65.4,30.6,604504.38,5225,"923",0.417920427950518,34.6,1144.88038277512,1
92371,43,10559,63605,50.1,9.5,415363.2,21123,"923",0.407235533667961,49.9,499.881645599583,1
92324,185,43354,61070,14.1,17.7,459894.64,57931,"923",0.426719564515385,85.9,748.373064507777,0
90660,196,46384,78056,4.7,14.1,661205.14,62383,"906",0.422559503276992,95.3,743.535899203309,0
92036,20,4708,64545,74.5,28.5,530377.47,2981,"920",0.424808836023789,25.5,1579.33579335793,1
90062,91,21144,56500,2.5,15.5,687395.58,34277,"900",0.430382141505865,97.5,616.85678443271,0
94603,92,24449,60068,4.3,17.2,526448.32,35996,"946",0.376293508936971,95.7,679.214357150795,0
95222,19,4726,57000,84.7,23.5,439677.39,5161,"952",0.402031316123572,15.3,915.714008913001,1
95039,5,1580,43867,15.2,15,998379.67,1360,"950",0.316455696202532,84.8,1161.76470588235,0
90303,60,16774,65077,2.8,17.3,727319.62,23415,"903",0.357696434958865,97.2,716.378389920991,0
95301,123,30151,61856,34.5,16.1,379438.69,41015,"953",0.407946668435541,65.5,735.121297086432,0
95660,81,24209,55772,46.1,10.4,363699.45,35649,"956",0.33458631087612,53.9,679.093382703582,0
90810,92,26049,67687,5.6,18.5,631430.57,37451,"908",0.353180544358709,94.4,695.548850497984,0
93277,160,36550,67422,42,22.3,338962.27,54649,"932",0.437756497948016,58,668.813701989057,0
92571,178,41585,73026,6.6,11.5,482312.43,58773,"925",0.428038956354455,93.4,707.552787844759,0
95969,28,6385,53310,86.6,25.7,245473.71,9032,"959",0.438527799530149,13.4,706.93091231178,1
93292,138,32785,71089,36.9,20.1,359115.28,43508,"932",0.420924203141681,63.1,753.539578928013,0
95360,36,10566,69571,26.3,10,403479.69,13551,"953",0.340715502555366,73.7,779.721053796768,0
96003,147,34523,63159,79.3,26.6,391254.42,44522,"960",0.425803087796541,20.7,775.414401868739,1
93306,204,48450,60857,24.5,19,310385.98,74518,"933",0.421052631578947,75.5,650.17848036716,0
95726,28,7673,78326,87.1,25.9,397626.52,7754,"957",0.364915939006907,12.9,989.553778694867,1
93030,210,44312,82427,11.4,17.7,691533.09,58019,"930",0.473912258530421,88.6,763.749806098002,0
93920,8,1116,65026,63,31.8,2000116.56,1701,"939",0.716845878136201,37,656.084656084656,1
93451,12,4097,68929,44.9,21.9,552093.4,4811,"934",0.292897241884306,55.1,851.590106007067,0
92220,98,24340,48622,35.4,15.8,386874.13,32523,"922",0.402629416598192,64.6,748.393444639178,0
92544,138,34658,57881,42.1,14.4,419263.89,52364,"925",0.398176467193721,57.9,661.866931479643,0
95690,13,2246,66823,44,35.1,528229.49,2124,"956",0.578806767586821,56,1057.43879472693,0
91916,9,2496,109861,78.4,22.3,608671.77,1966,"919",0.360576923076923,21.6,1269.58290946083,1
92114,264,54053,79917,9.3,19.7,644236.8,67745,"921",0.488409523985718,90.7,797.889143110193,0
93612,96,23958,51820,40.2,21,345523.8,36833,"936",0.400701227147508,59.8,650.449325333261,0
95589,5,1388,39861,93.1,24.5,367594.11,1419,"955",0.360230547550432,6.90000000000001,978.15362931642,1
92570,183,44555,68305,13.7,8.3,511353.97,59667,"925",0.410728313320615,86.3,746.727671912447,0
95334,56,12635,68417,11.6,9,377370.1,17253,"953",0.443213296398892,88.4,732.336405262853,0
96008,7,1517,78464,87.2,15.1,422280.75,1188,"960",0.4614370468029,12.8,1276.93602693603,1
93562,4,1016,45682,71,11.1,60906.51,1757,"935",0.393700787401575,29,578.258394991463,1
93535,163,53138,51560,20.7,13.9,400517.78,79522,"935",0.306748466257669,79.3,668.217600160962,0
95357,45,10692,86462,42.6,19.6,464088.66,13740,"953",0.420875420875421,57.4,778.165938864629,0
93245,91,24389,67407,42.7,20.5,349492.74,37360,"932",0.373119029070483,57.3,652.810492505353,0
92368,2,642,41442,33.3,14.6,274535.88,1017,"923",0.311526479750779,66.7,631.268436578171,0
95354,81,19016,54808,40.3,16.2,365727.87,25165,"953",0.425957088767354,59.7,755.652692231274,0
93221,42,11838,66308,47.1,20.4,343458.52,13865,"932",0.354789660415611,52.9,853.804543815362,0
96002,104,25951,66136,70.9,21.6,358713.2,34693,"960",0.400755269546453,29.1,748.018332228403,1
92404,123,39996,55381,17.1,10.4,439879.59,64146,"924",0.307530753075308,82.9,623.515106164063,0
95236,15,4683,80221,57.8,21.4,621914.74,4756,"952",0.320307495195388,42.2,984.650967199327,1
95562,6,2780,36458,67,7.4,286016.17,3395,"955",0.215827338129496,33,818.851251840942,1
90813,85,27875,44867,8.7,12.3,530349.93,56420,"908",0.304932735426009,91.3,494.06238922368,0
95237,7,3063,76333,63,24.3,482594.05,4099,"952",0.228534116878877,37,747.255428153208,1
92004,21,4675,83676,64.7,28.5,339432.47,2779,"920",0.449197860962567,35.3,1682.2598056855,1
90304,70,17551,50052,2.2,12.3,678087,26103,"903",0.398837673067062,97.8,672.374822817301,0
95320,39,11146,66420,70.4,18.1,547439.62,12481,"953",0.349901309886955,29.6,893.037416873648,1
93643,10,2821,60982,63.8,18.6,373104.24,2836,"936",0.354484225451967,36.2,994.710860366714,1
93602,10,2958,65215,78.1,25.3,347997.03,3089,"936",0.338066260987153,21.9,957.591453544837,1
